[-0.32189542483660133,inf)
[-0.1454248366013072,-0.1454248366013072)
[-0.1454248366013072,-0.1454248366013072)
[-0.1454248366013072,-0.1454248366013072)
[-0.1454248366013072,-0.1454248366013072)
[-0.1454248366013072,-0.1454248366013072)
[-0.1454248366013072,-0.1454248366013072)
[-0.1454248366013072,-0.1454248366013072)
[-0.1454248366013072,-0.1454248366013072)
[-0.1454248366013072,-0.1454248366013072)
[-0.1454248366013072,-0.1454248366013072)
[-0.1454248366013072,-0.1454248366013072)
[-0.1454248366013072,-0.1454248366013072)
[-0.1454248366013072,-0.1454248366013072)
[-0.1454248366013072,-0.1454248366013072)
[-0.1454248366013072,-0.1454248366013072)
[-0.1454248366013072,-0.1454248366013072)
[-0.1454248366013072,-0.1454248366013072)
[-0.1454248366013072,-0.1454248366013072)
[-0.1454248366013072,-0.1454248366013072)
[-0.1454248366013072,-0.1454248366013072)
[-0.1454248366013072,-0.1454248366013072)
[-0.1454248366013072,-0.1454248366013072)
[-0.1454248366013072,-0.1454248366013072)
[-0.1454248366013072,-0.1454248366013072)
[-0.1454248366013072,-0.1454248366013072)
[-0.1454248366013072,-0.1454248366013072)
[-0.1454248366013072,-0.1454248366013072)
[-0.1454248366013072,-0.1454248366013072)
[-0.1454248366013072,-0.1454248366013072)
[-0.1454248366013072,-0.1454248366013072)
[-0.1454248366013072,-0.1454248366013072)
[-0.1454248366013072,-0.1454248366013072)
[-0.1454248366013072,-0.1454248366013072)
[-0.1454248366013072,-0.1454248366013072)
[-0.1454248366013072,-0.1454248366013072)
[-0.1454248366013072,-0.1454248366013072)
[-0.1454248366013072,-0.1454248366013072)
[-0.1454248366013072,-0.1454248366013072)
[-0.1454248366013072,-0.1454248366013072)
[-0.1454248366013072,-0.1454248366013072)
[-0.1454248366013072,-0.1454248366013072)
[-0.1454248366013072,-0.1454248366013072)
[-0.1454248366013072,-0.1454248366013072)
[-0.1454248366013072,-0.1454248366013072)
[-0.1454248366013072,-0.1454248366013072)
[-0.1454248366013072,-0.1454248366013072)
[-0.1454248366013072,-0.1454248366013072)
[-0.1454248366013072,-0.1454248366013072)
[-0.1454248366013072,-0.1454248366013072)
[-0.1454248366013072,-0.1454248366013072)
[-0.1454248366013072,-0.1454248366013072)
[-0.1454248366013072,-0.1454248366013072)
[-0.1454248366013072,-0.1454248366013072)
[-0.1454248366013072,-0.1454248366013072)
[-0.1454248366013072,-0.1454248366013072)
[-0.1454248366013072,-0.1454248366013072)
[-0.1454248366013072,-0.1454248366013072)
[-0.1454248366013072,-0.1454248366013072)
[-0.1454248366013072,-0.1454248366013072)
[-0.1454248366013072,-0.1454248366013072)
[-0.1454248366013072,-0.1454248366013072)
[-0.1454248366013072,-0.1454248366013072)
[-0.1454248366013072,-0.1454248366013072)
[-0.1454248366013072,-0.1454248366013072)
[-0.1454248366013072,-0.1454248366013072)
[-0.1454248366013072,-0.1454248366013072)
[-0.1454248366013072,-0.1454248366013072)
[-0.1454248366013072,-0.1454248366013072)
[-0.1454248366013072,-0.1454248366013072)
[-0.1454248366013072,-0.1454248366013072)
[-0.1454248366013072,-0.1454248366013072)
[-0.1454248366013072,-0.1454248366013072)
[-0.1454248366013072,-0.1454248366013072)
[-0.1454248366013072,-0.1454248366013072)
[-0.1454248366013072,-0.1454248366013072)
[-0.1454248366013072,-0.1454248366013072)
[-0.1454248366013072,-0.1454248366013072)
[-0.1454248366013072,-0.1454248366013072)
[-0.1454248366013072,-0.1454248366013072)
[-0.1454248366013072,-0.1454248366013072)
[-0.1454248366013072,-0.1454248366013072)
[-0.1454248366013072,-0.1454248366013072)
[-0.1454248366013072,-0.1454248366013072)
[-0.1454248366013072,-0.1454248366013072)
[-0.1454248366013072,-0.1454248366013072)
[-0.1454248366013072,-0.1454248366013072)
[-0.1454248366013072,-0.1454248366013072)
[-0.1454248366013072,-0.1454248366013072)
[-0.1454248366013072,-0.1454248366013072)
[-0.1454248366013072,-0.1454248366013072)
[-0.1454248366013072,-0.1454248366013072)
[-0.1454248366013072,-0.1454248366013072)
[-0.1454248366013072,-0.1454248366013072)
[-0.1454248366013072,-0.1454248366013072)
[-0.1454248366013072,-0.1454248366013072)
[-0.1454248366013072,-0.1454248366013072)
[-0.1454248366013072,-0.1454248366013072)
[-0.1454248366013072,-0.1454248366013072)
[-0.1454248366013072,-0.1454248366013072)
[-0.1454248366013072,-0.1454248366013072)
[-0.1454248366013072,-0.1454248366013072)
[-0.1388888888888889,-0.1388888888888889)
[-0.1388888888888889,-0.1388888888888889)
[-0.1388888888888889,-0.1388888888888889)
[-0.1388888888888889,-0.1388888888888889)
[-0.1388888888888889,-0.1388888888888889)
[-0.1388888888888889,-0.1388888888888889)
[-0.1388888888888889,-0.1388888888888889)
[-0.1388888888888889,-0.1388888888888889)
[-0.1388888888888889,-0.1388888888888889)
[-0.1388888888888889,-0.1388888888888889)
[-0.1388888888888889,-0.1388888888888889)
[-0.1388888888888889,-0.1388888888888889)
[-0.1388888888888889,-0.1388888888888889)
[-0.1388888888888889,-0.1388888888888889)
[-0.1388888888888889,-0.1388888888888889)
[-0.1388888888888889,-0.1388888888888889)
[-0.1388888888888889,-0.1388888888888889)
[-0.1388888888888889,-0.1388888888888889)
[-0.1388888888888889,-0.1388888888888889)
[-0.1388888888888889,-0.1388888888888889)
[-0.1388888888888889,-0.1388888888888889)
[-0.1388888888888889,-0.1388888888888889)
[-0.1388888888888889,-0.1388888888888889)
[-0.1388888888888889,-0.1388888888888889)
[-0.1388888888888889,-0.1388888888888889)
[-0.1388888888888889,-0.1388888888888889)
[-0.1388888888888889,-0.1388888888888889)
[-0.1388888888888889,-0.1388888888888889)
[-0.1388888888888889,-0.1388888888888889)
[-0.1388888888888889,-0.1388888888888889)
[-0.1388888888888889,-0.1388888888888889)
[-0.1388888888888889,-0.1388888888888889)
[-0.1388888888888889,-0.1388888888888889)
[-0.1388888888888889,-0.1388888888888889)
[-0.1388888888888889,-0.1388888888888889)
[-0.1388888888888889,-0.1388888888888889)
[-0.1388888888888889,-0.1388888888888889)
[-0.1388888888888889,-0.1388888888888889)
[-0.1388888888888889,-0.1388888888888889)
[-0.1388888888888889,-0.1388888888888889)
[-0.1388888888888889,-0.1388888888888889)
[-0.1388888888888889,-0.1388888888888889)
[-0.1388888888888889,-0.1388888888888889)
[-0.1388888888888889,-0.1388888888888889)
[-0.1388888888888889,-0.1388888888888889)
[-0.1388888888888889,-0.1388888888888889)
[-0.1388888888888889,-0.1388888888888889)
[-0.1388888888888889,-0.1388888888888889)
[-0.1388888888888889,-0.1388888888888889)
[-0.1388888888888889,-0.1388888888888889)
[-0.1388888888888889,-0.1388888888888889)
[-0.1388888888888889,-0.1388888888888889)
[-0.1388888888888889,-0.1388888888888889)
[-0.1388888888888889,-0.1388888888888889)
[-0.1388888888888889,-0.1388888888888889)
[-0.1388888888888889,-0.1388888888888889)
[-0.1388888888888889,-0.1388888888888889)
[-0.1388888888888889,-0.1388888888888889)
[-0.1388888888888889,-0.1388888888888889)
[-0.1388888888888889,-0.1388888888888889)
[-0.1388888888888889,-0.1388888888888889)
[-0.1388888888888889,-0.1388888888888889)
[-0.1388888888888889,-0.1388888888888889)
[-0.1388888888888889,-0.1388888888888889)
[-0.1388888888888889,-0.1388888888888889)
[-0.1388888888888889,-0.1388888888888889)
[-0.1388888888888889,-0.1388888888888889)
[-0.1388888888888889,-0.1388888888888889)
[-0.1388888888888889,-0.1388888888888889)
[-0.1388888888888889,-0.1388888888888889)
[-0.1388888888888889,-0.1388888888888889)
[-0.1388888888888889,-0.1388888888888889)
[-0.1388888888888889,-0.1388888888888889)
[-0.1388888888888889,-0.1388888888888889)
[-0.1388888888888889,-0.1388888888888889)
[-0.1388888888888889,-0.1388888888888889)
[-0.1388888888888889,-0.1388888888888889)
[-0.1388888888888889,-0.1388888888888889)
[-0.1388888888888889,-0.1388888888888889)
[-0.1388888888888889,-0.1388888888888889)
[-0.1388888888888889,-0.1388888888888889)
[-0.1388888888888889,-0.1388888888888889)
[-0.1388888888888889,-0.1388888888888889)
[-0.1388888888888889,-0.1388888888888889)
[-0.1388888888888889,-0.1388888888888889)
[-0.1388888888888889,-0.1388888888888889)
[-0.1388888888888889,-0.1388888888888889)
[-0.1388888888888889,-0.1388888888888889)
[-0.1388888888888889,-0.1388888888888889)
[-0.1388888888888889,-0.1388888888888889)
[-0.1388888888888889,-0.1388888888888889)
[-0.1388888888888889,-0.1388888888888889)
[-0.1388888888888889,-0.1388888888888889)
[-0.1388888888888889,-0.1388888888888889)
[-0.1388888888888889,-0.1388888888888889)
[-0.1388888888888889,-0.1388888888888889)
[-0.1388888888888889,-0.1388888888888889)
[-0.1388888888888889,-0.1388888888888889)
[-0.1388888888888889,-0.1388888888888889)
[-0.1388888888888889,-0.1388888888888889)
[-0.1388888888888889,-0.1388888888888889)
[-0.1388888888888889,-0.1388888888888889)
[-0.1388888888888889,-0.1388888888888889)
[-0.1388888888888889,-0.1388888888888889)
[-0.1388888888888889,-0.1388888888888889)
[-0.1388888888888889,-0.1388888888888889)
[-0.1388888888888889,-0.1388888888888889)
[-0.1388888888888889,-0.1388888888888889)
[-0.1388888888888889,-0.1388888888888889)
[-0.1388888888888889,-0.1388888888888889)
[-0.1323529411764706,-0.1323529411764706)
[-0.1323529411764706,-0.1323529411764706)
[-0.1323529411764706,-0.1323529411764706)
[-0.1323529411764706,-0.1323529411764706)
[-0.1323529411764706,-0.1323529411764706)
[-0.1323529411764706,-0.1323529411764706)
[-0.1323529411764706,-0.1323529411764706)
[-0.1323529411764706,-0.1323529411764706)
[-0.1323529411764706,-0.1323529411764706)
[-0.1323529411764706,-0.1323529411764706)
[-0.1323529411764706,-0.1323529411764706)
[-0.1323529411764706,-0.1323529411764706)
[-0.1323529411764706,-0.1323529411764706)
[-0.1323529411764706,-0.1323529411764706)
[-0.1323529411764706,-0.1323529411764706)
[-0.1323529411764706,-0.1323529411764706)
[-0.1323529411764706,-0.1323529411764706)
[-0.1323529411764706,-0.1323529411764706)
[-0.1323529411764706,-0.1323529411764706)
[-0.1323529411764706,-0.1323529411764706)
[-0.1323529411764706,-0.1323529411764706)
[-0.1323529411764706,-0.1323529411764706)
[-0.1323529411764706,-0.1323529411764706)
[-0.1323529411764706,-0.1323529411764706)
[-0.1323529411764706,-0.1323529411764706)
[-0.1323529411764706,-0.1323529411764706)
[-0.1323529411764706,-0.1323529411764706)
[-0.1323529411764706,-0.1323529411764706)
[-0.1323529411764706,-0.1323529411764706)
[-0.1323529411764706,-0.1323529411764706)
[-0.1323529411764706,-0.1323529411764706)
[-0.1323529411764706,-0.1323529411764706)
[-0.1323529411764706,-0.1323529411764706)
[-0.1323529411764706,-0.1323529411764706)
[-0.1323529411764706,-0.1323529411764706)
[-0.1323529411764706,-0.1323529411764706)
[-0.1323529411764706,-0.1323529411764706)
[-0.1323529411764706,-0.1323529411764706)
[-0.1323529411764706,-0.1323529411764706)
[-0.1323529411764706,-0.1323529411764706)
[-0.1323529411764706,-0.1323529411764706)
[-0.1323529411764706,-0.1323529411764706)
[-0.1323529411764706,-0.1323529411764706)
[-0.1323529411764706,-0.1323529411764706)
[-0.1323529411764706,-0.1323529411764706)
[-0.1323529411764706,-0.1323529411764706)
[-0.1323529411764706,-0.1323529411764706)
[-0.1323529411764706,-0.1323529411764706)
[-0.1323529411764706,-0.1323529411764706)
[-0.1323529411764706,-0.1323529411764706)
[-0.1323529411764706,-0.1323529411764706)
[-0.1323529411764706,-0.1323529411764706)
[-0.1323529411764706,-0.1323529411764706)
[-0.1323529411764706,-0.1323529411764706)
[-0.1323529411764706,-0.1323529411764706)
[-0.1323529411764706,-0.1323529411764706)
[-0.1323529411764706,-0.1323529411764706)
[-0.1323529411764706,-0.1323529411764706)
[-0.1323529411764706,-0.1323529411764706)
[-0.1323529411764706,-0.1323529411764706)
[-0.1323529411764706,-0.1323529411764706)
[-0.1323529411764706,-0.1323529411764706)
[-0.1323529411764706,-0.1323529411764706)
[-0.1323529411764706,-0.1323529411764706)
[-0.1323529411764706,-0.1323529411764706)
[-0.1323529411764706,-0.1323529411764706)
[-0.1323529411764706,-0.1323529411764706)
[-0.1323529411764706,-0.1323529411764706)
[-0.1323529411764706,-0.1323529411764706)
[-0.1323529411764706,-0.1323529411764706)
[-0.1323529411764706,-0.1323529411764706)
[-0.1323529411764706,-0.1323529411764706)
[-0.1323529411764706,-0.1323529411764706)
[-0.1323529411764706,-0.1323529411764706)
[-0.1323529411764706,-0.1323529411764706)
[-0.1323529411764706,-0.1323529411764706)
[-0.1323529411764706,-0.1323529411764706)
[-0.1323529411764706,-0.1323529411764706)
[-0.1323529411764706,-0.1323529411764706)
[-0.1323529411764706,-0.1323529411764706)
[-0.1323529411764706,-0.1323529411764706)
[-0.1323529411764706,-0.1323529411764706)
[-0.1323529411764706,-0.1323529411764706)
[-0.1323529411764706,-0.1323529411764706)
[-0.1323529411764706,-0.1323529411764706)
[-0.1323529411764706,-0.1323529411764706)
[-0.1323529411764706,-0.1323529411764706)
[-0.1323529411764706,-0.1323529411764706)
[-0.1323529411764706,-0.1323529411764706)
[-0.1323529411764706,-0.1323529411764706)
[-0.1323529411764706,-0.1323529411764706)
[-0.1323529411764706,-0.1323529411764706)
[-0.1323529411764706,-0.1323529411764706)
[-0.1323529411764706,-0.1323529411764706)
[-0.1323529411764706,-0.1323529411764706)
[-0.1323529411764706,-0.1323529411764706)
[-0.1323529411764706,-0.1323529411764706)
[-0.1323529411764706,-0.1323529411764706)
[-0.1323529411764706,-0.1323529411764706)
[-0.1323529411764706,-0.1323529411764706)
[-0.1323529411764706,-0.1323529411764706)
[-0.1323529411764706,-0.1323529411764706)
[-0.1323529411764706,-0.1323529411764706)
[-0.1323529411764706,-0.1323529411764706)
[-0.1323529411764706,-0.1323529411764706)
[-0.1323529411764706,-0.1323529411764706)
[-0.1323529411764706,-0.1323529411764706)
[-0.1323529411764706,-0.1323529411764706)
[-0.1323529411764706,-0.1323529411764706)
[-0.12581699346405228,-0.12581699346405228)
[-0.12581699346405228,-0.12581699346405228)
[-0.12581699346405228,-0.12581699346405228)
[-0.12581699346405228,-0.12581699346405228)
[-0.12581699346405228,-0.12581699346405228)
[-0.12581699346405228,-0.12581699346405228)
[-0.12581699346405228,-0.12581699346405228)
[-0.12581699346405228,-0.12581699346405228)
[-0.12581699346405228,-0.12581699346405228)
[-0.12581699346405228,-0.12581699346405228)
[-0.12581699346405228,-0.12581699346405228)
[-0.12581699346405228,-0.12581699346405228)
[-0.12581699346405228,-0.12581699346405228)
[-0.12581699346405228,-0.12581699346405228)
[-0.12581699346405228,-0.12581699346405228)
[-0.12581699346405228,-0.12581699346405228)
[-0.12581699346405228,-0.12581699346405228)
[-0.12581699346405228,-0.12581699346405228)
[-0.12581699346405228,-0.12581699346405228)
[-0.12581699346405228,-0.12581699346405228)
[-0.12581699346405228,-0.12581699346405228)
[-0.12581699346405228,-0.12581699346405228)
[-0.12581699346405228,-0.12581699346405228)
[-0.12581699346405228,-0.12581699346405228)
[-0.12581699346405228,-0.12581699346405228)
[-0.12581699346405228,-0.12581699346405228)
[-0.12581699346405228,-0.12581699346405228)
[-0.12581699346405228,-0.12581699346405228)
[-0.12581699346405228,-0.12581699346405228)
[-0.12581699346405228,-0.12581699346405228)
[-0.12581699346405228,-0.12581699346405228)
[-0.12581699346405228,-0.12581699346405228)
[-0.12581699346405228,-0.12581699346405228)
[-0.12581699346405228,-0.12581699346405228)
[-0.12581699346405228,-0.12581699346405228)
[-0.12581699346405228,-0.12581699346405228)
[-0.12581699346405228,-0.12581699346405228)
[-0.12581699346405228,-0.12581699346405228)
[-0.12581699346405228,-0.12581699346405228)
[-0.12581699346405228,-0.12581699346405228)
[-0.12581699346405228,-0.12581699346405228)
[-0.12581699346405228,-0.12581699346405228)
[-0.12581699346405228,-0.12581699346405228)
[-0.12581699346405228,-0.12581699346405228)
[-0.12581699346405228,-0.12581699346405228)
[-0.12581699346405228,-0.12581699346405228)
[-0.12581699346405228,-0.12581699346405228)
[-0.12581699346405228,-0.12581699346405228)
[-0.12581699346405228,-0.12581699346405228)
[-0.12581699346405228,-0.12581699346405228)
[-0.12581699346405228,-0.12581699346405228)
[-0.12581699346405228,-0.12581699346405228)
[-0.12581699346405228,-0.12581699346405228)
[-0.12581699346405228,-0.12581699346405228)
[-0.12581699346405228,-0.12581699346405228)
[-0.12581699346405228,-0.12581699346405228)
[-0.12581699346405228,-0.12581699346405228)
[-0.12581699346405228,-0.12581699346405228)
[-0.12581699346405228,-0.12581699346405228)
[-0.12581699346405228,-0.12581699346405228)
[-0.12581699346405228,-0.12581699346405228)
[-0.12581699346405228,-0.12581699346405228)
[-0.12581699346405228,-0.12581699346405228)
[-0.12581699346405228,-0.12581699346405228)
[-0.12581699346405228,-0.12581699346405228)
[-0.12581699346405228,-0.12581699346405228)
[-0.12581699346405228,-0.12581699346405228)
[-0.12581699346405228,-0.12581699346405228)
[-0.12581699346405228,-0.12581699346405228)
[-0.12581699346405228,-0.12581699346405228)
[-0.12581699346405228,-0.12581699346405228)
[-0.12581699346405228,-0.12581699346405228)
[-0.12581699346405228,-0.12581699346405228)
[-0.12581699346405228,-0.12581699346405228)
[-0.12581699346405228,-0.12581699346405228)
[-0.12581699346405228,-0.12581699346405228)
[-0.12581699346405228,-0.12581699346405228)
[-0.12581699346405228,-0.12581699346405228)
[-0.12581699346405228,-0.12581699346405228)
[-0.12581699346405228,-0.12581699346405228)
[-0.12581699346405228,-0.12581699346405228)
[-0.12581699346405228,-0.12581699346405228)
[-0.12581699346405228,-0.12581699346405228)
[-0.12581699346405228,-0.12581699346405228)
[-0.12581699346405228,-0.12581699346405228)
[-0.12581699346405228,-0.12581699346405228)
[-0.12581699346405228,-0.12581699346405228)
[-0.12581699346405228,-0.12581699346405228)
[-0.12581699346405228,-0.12581699346405228)
[-0.12581699346405228,-0.12581699346405228)
[-0.12581699346405228,-0.12581699346405228)
[-0.12581699346405228,-0.12581699346405228)
[-0.12581699346405228,-0.12581699346405228)
[-0.12581699346405228,-0.12581699346405228)
[-0.12581699346405228,-0.12581699346405228)
[-0.12581699346405228,-0.12581699346405228)
[-0.12581699346405228,-0.12581699346405228)
[-0.12581699346405228,-0.12581699346405228)
[-0.12581699346405228,-0.12581699346405228)
[-0.12581699346405228,-0.12581699346405228)
[-0.12581699346405228,-0.12581699346405228)
[-0.12581699346405228,-0.12581699346405228)
[-0.12581699346405228,-0.12581699346405228)
[-0.12581699346405228,-0.12581699346405228)
[-0.12581699346405228,-0.12581699346405228)
[-0.12581699346405228,-0.12581699346405228)
[-0.12581699346405228,-0.12581699346405228)
[-0.12581699346405228,-0.12581699346405228)
[-0.12581699346405228,-0.12581699346405228)
[-0.119281045751634,-0.119281045751634)
[-0.119281045751634,-0.119281045751634)
[-0.119281045751634,-0.119281045751634)
[-0.119281045751634,-0.119281045751634)
[-0.119281045751634,-0.119281045751634)
[-0.119281045751634,-0.119281045751634)
[-0.119281045751634,-0.119281045751634)
[-0.119281045751634,-0.119281045751634)
[-0.119281045751634,-0.119281045751634)
[-0.119281045751634,-0.119281045751634)
[-0.119281045751634,-0.119281045751634)
[-0.119281045751634,-0.119281045751634)
[-0.119281045751634,-0.119281045751634)
[-0.119281045751634,-0.119281045751634)
[-0.119281045751634,-0.119281045751634)
[-0.119281045751634,-0.119281045751634)
[-0.119281045751634,-0.119281045751634)
[-0.119281045751634,-0.119281045751634)
[-0.119281045751634,-0.119281045751634)
[-0.119281045751634,-0.119281045751634)
[-0.119281045751634,-0.119281045751634)
[-0.119281045751634,-0.119281045751634)
[-0.119281045751634,-0.119281045751634)
[-0.119281045751634,-0.119281045751634)
[-0.119281045751634,-0.119281045751634)
[-0.119281045751634,-0.119281045751634)
[-0.119281045751634,-0.119281045751634)
[-0.119281045751634,-0.119281045751634)
[-0.119281045751634,-0.119281045751634)
[-0.119281045751634,-0.119281045751634)
[-0.119281045751634,-0.119281045751634)
[-0.119281045751634,-0.119281045751634)
[-0.119281045751634,-0.119281045751634)
[-0.119281045751634,-0.119281045751634)
[-0.119281045751634,-0.119281045751634)
[-0.119281045751634,-0.119281045751634)
[-0.119281045751634,-0.119281045751634)
[-0.119281045751634,-0.119281045751634)
[-0.119281045751634,-0.119281045751634)
[-0.119281045751634,-0.119281045751634)
[-0.119281045751634,-0.119281045751634)
[-0.119281045751634,-0.119281045751634)
[-0.119281045751634,-0.119281045751634)
[-0.119281045751634,-0.119281045751634)
[-0.119281045751634,-0.119281045751634)
[-0.119281045751634,-0.119281045751634)
[-0.119281045751634,-0.119281045751634)
[-0.119281045751634,-0.119281045751634)
[-0.119281045751634,-0.119281045751634)
[-0.119281045751634,-0.119281045751634)
[-0.119281045751634,-0.119281045751634)
[-0.119281045751634,-0.119281045751634)
[-0.119281045751634,-0.119281045751634)
[-0.119281045751634,-0.119281045751634)
[-0.119281045751634,-0.119281045751634)
[-0.119281045751634,-0.119281045751634)
[-0.119281045751634,-0.119281045751634)
[-0.119281045751634,-0.119281045751634)
[-0.119281045751634,-0.119281045751634)
[-0.119281045751634,-0.119281045751634)
[-0.119281045751634,-0.119281045751634)
[-0.119281045751634,-0.119281045751634)
[-0.119281045751634,-0.119281045751634)
[-0.119281045751634,-0.119281045751634)
[-0.119281045751634,-0.119281045751634)
[-0.119281045751634,-0.119281045751634)
[-0.119281045751634,-0.119281045751634)
[-0.119281045751634,-0.119281045751634)
[-0.119281045751634,-0.119281045751634)
[-0.119281045751634,-0.119281045751634)
[-0.119281045751634,-0.119281045751634)
[-0.119281045751634,-0.119281045751634)
[-0.119281045751634,-0.119281045751634)
[-0.119281045751634,-0.119281045751634)
[-0.119281045751634,-0.119281045751634)
[-0.119281045751634,-0.119281045751634)
[-0.119281045751634,-0.119281045751634)
[-0.119281045751634,-0.119281045751634)
[-0.119281045751634,-0.119281045751634)
[-0.119281045751634,-0.119281045751634)
[-0.119281045751634,-0.119281045751634)
[-0.119281045751634,-0.119281045751634)
[-0.119281045751634,-0.119281045751634)
[-0.119281045751634,-0.119281045751634)
[-0.119281045751634,-0.119281045751634)
[-0.119281045751634,-0.119281045751634)
[-0.119281045751634,-0.119281045751634)
[-0.119281045751634,-0.119281045751634)
[-0.119281045751634,-0.119281045751634)
[-0.119281045751634,-0.119281045751634)
[-0.119281045751634,-0.119281045751634)
[-0.119281045751634,-0.119281045751634)
[-0.119281045751634,-0.119281045751634)
[-0.119281045751634,-0.119281045751634)
[-0.119281045751634,-0.119281045751634)
[-0.119281045751634,-0.119281045751634)
[-0.119281045751634,-0.119281045751634)
[-0.119281045751634,-0.119281045751634)
[-0.119281045751634,-0.119281045751634)
[-0.119281045751634,-0.119281045751634)
[-0.119281045751634,-0.119281045751634)
[-0.119281045751634,-0.119281045751634)
[-0.119281045751634,-0.119281045751634)
[-0.119281045751634,-0.119281045751634)
[-0.119281045751634,-0.119281045751634)
[-0.119281045751634,-0.119281045751634)
[-0.119281045751634,-0.119281045751634)
[-0.119281045751634,-0.119281045751634)
[-0.11274509803921569,-0.11274509803921569)
[-0.11274509803921569,-0.11274509803921569)
[-0.11274509803921569,-0.11274509803921569)
[-0.11274509803921569,-0.11274509803921569)
[-0.11274509803921569,-0.11274509803921569)
[-0.11274509803921569,-0.11274509803921569)
[-0.11274509803921569,-0.11274509803921569)
[-0.11274509803921569,-0.11274509803921569)
[-0.11274509803921569,-0.11274509803921569)
[-0.11274509803921569,-0.11274509803921569)
[-0.11274509803921569,-0.11274509803921569)
[-0.11274509803921569,-0.11274509803921569)
[-0.11274509803921569,-0.11274509803921569)
[-0.11274509803921569,-0.11274509803921569)
[-0.11274509803921569,-0.11274509803921569)
[-0.11274509803921569,-0.11274509803921569)
[-0.11274509803921569,-0.11274509803921569)
[-0.11274509803921569,-0.11274509803921569)
[-0.11274509803921569,-0.11274509803921569)
[-0.11274509803921569,-0.11274509803921569)
[-0.11274509803921569,-0.11274509803921569)
[-0.11274509803921569,-0.11274509803921569)
[-0.11274509803921569,-0.11274509803921569)
[-0.11274509803921569,-0.11274509803921569)
[-0.11274509803921569,-0.11274509803921569)
[-0.11274509803921569,-0.11274509803921569)
[-0.11274509803921569,-0.11274509803921569)
[-0.11274509803921569,-0.11274509803921569)
[-0.11274509803921569,-0.11274509803921569)
[-0.11274509803921569,-0.11274509803921569)
[-0.11274509803921569,-0.11274509803921569)
[-0.11274509803921569,-0.11274509803921569)
[-0.11274509803921569,-0.11274509803921569)
[-0.11274509803921569,-0.11274509803921569)
[-0.11274509803921569,-0.11274509803921569)
[-0.11274509803921569,-0.11274509803921569)
[-0.11274509803921569,-0.11274509803921569)
[-0.11274509803921569,-0.11274509803921569)
[-0.11274509803921569,-0.11274509803921569)
[-0.11274509803921569,-0.11274509803921569)
[-0.11274509803921569,-0.11274509803921569)
[-0.11274509803921569,-0.11274509803921569)
[-0.11274509803921569,-0.11274509803921569)
[-0.11274509803921569,-0.11274509803921569)
[-0.11274509803921569,-0.11274509803921569)
[-0.11274509803921569,-0.11274509803921569)
[-0.11274509803921569,-0.11274509803921569)
[-0.11274509803921569,-0.11274509803921569)
[-0.11274509803921569,-0.11274509803921569)
[-0.11274509803921569,-0.11274509803921569)
[-0.11274509803921569,-0.11274509803921569)
[-0.11274509803921569,-0.11274509803921569)
[-0.11274509803921569,-0.11274509803921569)
[-0.11274509803921569,-0.11274509803921569)
[-0.11274509803921569,-0.11274509803921569)
[-0.11274509803921569,-0.11274509803921569)
[-0.11274509803921569,-0.11274509803921569)
[-0.11274509803921569,-0.11274509803921569)
[-0.11274509803921569,-0.11274509803921569)
[-0.11274509803921569,-0.11274509803921569)
[-0.11274509803921569,-0.11274509803921569)
[-0.11274509803921569,-0.11274509803921569)
[-0.11274509803921569,-0.11274509803921569)
[-0.11274509803921569,-0.11274509803921569)
[-0.11274509803921569,-0.11274509803921569)
[-0.11274509803921569,-0.11274509803921569)
[-0.11274509803921569,-0.11274509803921569)
[-0.11274509803921569,-0.11274509803921569)
[-0.11274509803921569,-0.11274509803921569)
[-0.11274509803921569,-0.11274509803921569)
[-0.11274509803921569,-0.11274509803921569)
[-0.11274509803921569,-0.11274509803921569)
[-0.11274509803921569,-0.11274509803921569)
[-0.11274509803921569,-0.11274509803921569)
[-0.11274509803921569,-0.11274509803921569)
[-0.11274509803921569,-0.11274509803921569)
[-0.11274509803921569,-0.11274509803921569)
[-0.11274509803921569,-0.11274509803921569)
[-0.11274509803921569,-0.11274509803921569)
[-0.11274509803921569,-0.11274509803921569)
[-0.11274509803921569,-0.11274509803921569)
[-0.11274509803921569,-0.11274509803921569)
[-0.11274509803921569,-0.11274509803921569)
[-0.11274509803921569,-0.11274509803921569)
[-0.11274509803921569,-0.11274509803921569)
[-0.11274509803921569,-0.11274509803921569)
[-0.11274509803921569,-0.11274509803921569)
[-0.11274509803921569,-0.11274509803921569)
[-0.11274509803921569,-0.11274509803921569)
[-0.11274509803921569,-0.11274509803921569)
[-0.11274509803921569,-0.11274509803921569)
[-0.11274509803921569,-0.11274509803921569)
[-0.11274509803921569,-0.11274509803921569)
[-0.11274509803921569,-0.11274509803921569)
[-0.11274509803921569,-0.11274509803921569)
[-0.11274509803921569,-0.11274509803921569)
[-0.11274509803921569,-0.11274509803921569)
[-0.11274509803921569,-0.11274509803921569)
[-0.11274509803921569,-0.11274509803921569)
[-0.11274509803921569,-0.11274509803921569)
[-0.11274509803921569,-0.11274509803921569)
[-0.11274509803921569,-0.11274509803921569)
[-0.11274509803921569,-0.11274509803921569)
[-0.11274509803921569,-0.11274509803921569)
[-0.11274509803921569,-0.11274509803921569)
[-0.11274509803921569,-0.11274509803921569)
[-0.11274509803921569,-0.11274509803921569)
[-0.10620915032679738,-0.10620915032679738)
